customer_id,flight_date,flight_number,origin,destination,fare,cabin_class,distance_miles
C_0477,2022-02-16,AA877,LAX,ORD,710,Economy,4986
C_0275,2022-10-15,AA447,LAX,DFW,1478,Economy,1735
C_0099,2022-09-23,AA128,CLT,LAX,,Economy,4953
C_0025,2022-01-16,AA134,ATL,SFO,1204,Business,289
C_0304,2022-07-18,AA617,SFO,LAX,118,Economy,4390
C_0073,2022-10-09,AA495,DFW,CLT,1418,Economy,1854
C_0445,2022-03-27,AA722,DEN,JFK,811,Economy,2101
C_0035,2022-09-07,AA393,ATL,ATL,369,Economy,2879
C_0435,2022-09-27,AA688,SFO,CLT,226,Business,2370
C_0143,2022-12-01,AA448,ORD,ATL,633,Economy,565
C_0214,2022-04-27,AA246,LAX,DFW,1602,Economy,4160
C_0205,2022-01-07,AA166,ORD,SFO,1914,Business,2572
C_0305,2022-05-17,AA619,SFO,ORD,1233,Economy,718
C_0414,2022-06-25,AA221,ATL,ORD,631,Business,3910
C_0405,2022-11-24,AA439,DFW,JFK,1698,Economy,1029
C_0217,2022-11-11,AA274,ATL,LAX,1817,Business,2833
C_0345,2022-08-03,AA790,CLT,JFK,1606,Business,470
C_0232,2022-03-23,AA696,DFW,ATL,1208,Economy,3186
C_0086,2022-08-11,AA550,DFW,DEN,1848,Business,3738
C_0494,2022-04-13,AA656,SFO,DEN,160,Economy,4764
C_0169,2022-09-30,AA235,JFK,DEN,1048,Economy,1207
C_0387,2022-01-14,AA954,SFO,LAX,807,Economy,2517
C_0125,2022-06-08,AA115,LAX,JFK,332,Economy,804
C_0329,2022-06-01,AA432,ATL,CLT,1593,Business,4673
C_0408,2022-04-18,AA294,DFW,SFO,1869,Economy,376
C_0236,2022-07-07,AA595,SFO,DFW,1792,First,2521
C_0367,2022-10-28,AA108,SFO,ATL,243,Economy,1914
C_0480,2022-04-08,AA927,ATL,DEN,1016,Economy,836
C_0145,2022-05-11,AA433,ATL,SFO,1120,Economy,2823
C_0105,2022-10-20,AA432,CLT,ORD,1027,Economy,4355
C_0344,2022-06-20,AA426,DFW,CLT,391,Business,2978
C_0264,2022-07-02,AA114,DEN,JFK,1315,Business,3952
C_0134,2022-12-30,AA938,CLT,ATL,571,Business,860
C_0009,2022-02-08,AA713,ORD,ATL,1443,Business,4565
C_0015,2022-01-15,AA325,LAX,ORD,850,Economy,3387
C_0064,2022-01-04,AA524,LAX,CLT,952,Economy,4540
C_0472,2022-12-15,AA889,DEN,ORD,180,Economy,4955
C_0178,2022-07-29,AA507,JFK,ORD,1343,Economy,284
C_0124,2022-06-10,AA212,CLT,DEN,863,Economy,3870
C_0011,2022-01-16,AA527,DEN,CLT,110,Economy,1106
C_0095,2022-04-18,AA100,JFK,DEN,213,Economy,3721
C_0120,2022-11-07,AA365,JFK,JFK,1598,Economy,2075
C_0430,2022-08-15,AA590,DEN,ORD,321,Business,4158
C_0301,2022-06-19,AA307,LAX,DFW,1793,Economy,2336
C_0493,2022-02-03,AA721,ORD,ATL,1831,Economy,2796
C_0246,2022-09-08,AA811,LAX,CLT,182,Economy,1053
C_0077,2022-09-04,AA468,SFO,ORD,1317,Business,706
C_0094,2022-09-26,AA405,LAX,CLT,1879,First,607
C_0315,2022-05-21,AA111,LAX,ATL,1047,,723
C_0153,2022-10-01,AA444,CLT,LAX,1507,Economy,3250
C_0240,2022-04-06,AA564,DEN,SFO,87,First,2597
C_0140,2022-08-15,AA799,DEN,LAX,1944,Economy,3099
C_0085,2022-02-08,AA765,SFO,ORD,1641,Business,527
C_0216,2022-10-29,AA593,SFO,ATL,1392,Business,2035
C_0282,2022-01-29,AA467,CLT,SFO,1583,Economy,1509
C_0370,2022-11-14,AA945,DEN,LAX,1449,Economy,4918
C_0460,2022-09-02,AA519,LAX,ORD,1633,Economy,2735
C_0293,2022-08-24,AA988,ORD,ATL,666,Economy,2241
C_0241,2022-07-04,AA890,JFK,ORD,523,Business,2734
C_0469,2022-09-29,AA270,ATL,DEN,108,Business,2392
C_0023,2022-08-24,AA233,JFK,ATL,638,Business,955
C_0321,2022-08-27,AA526,SFO,LAX,548,Economy,345
C_0045,2022-09-23,AA124,SFO,ORD,1291,Economy,4022
C_0074,2022-12-25,AA629,JFK,CLT,1968,Economy,3774
C_0419,2022-12-06,AA289,ATL,LAX,616,Economy,1827
C_0102,2022-03-06,AA240,LAX,ORD,616,Economy,2058
C_0432,2022-06-26,AA654,ORD,CLT,1202,Economy,4922
C_0284,2022-01-03,AA945,ORD,CLT,953,Economy,3798
C_0385,2022-05-22,AA895,JFK,JFK,432,First,829
C_0499,2022-06-07,AA757,ATL,CLT,1461,Economy,3366
C_0072,2022-11-20,AA414,CLT,LAX,134,Business,3718
C_0041,2022-05-26,AA543,SFO,LAX,1583,Economy,4552
C_0279,2022-10-20,AA418,DFW,DFW,1799,Economy,4114
C_0212,2022-06-02,AA540,LAX,SFO,676,Business,1104
C_0160,2022-07-12,AA191,CLT,DEN,1510,Business,2817
C_0087,2022-03-14,AA278,JFK,LAX,875,Economy,2989
C_0007,2022-11-01,AA155,ORD,ATL,342,Economy,307
C_0459,2022-12-10,AA254,SFO,SFO,1122,Economy,1242
C_0183,2022-05-20,AA771,CLT,CLT,1140,Economy,1588
C_0328,2022-07-06,AA210,CLT,ORD,836,First,1876
C_0299,2022-10-20,AA236,DEN,JFK,178,Economy,4455
C_0398,2022-03-02,AA331,DEN,ATL,78,Economy,4395
C_0014,2022-07-17,AA567,ATL,SFO,1416,First,464
C_0100,2022-10-22,AA831,ATL,ATL,1618,Economy,4021
C_0244,2022-11-15,AA580,JFK,ATL,1192,Economy,2997
C_0169,2022-10-29,AA167,CLT,ATL,741,Economy,3320
C_0232,2022-12-10,AA913,DFW,SFO,1736,Economy,876
C_0111,2022-01-11,AA348,ORD,JFK,182,Economy,3686
C_0347,2022-03-03,AA422,JFK,CLT,1400,Economy,2906
C_0340,2022-11-29,AA617,DFW,DFW,1258,Economy,4169
C_0102,2022-08-14,AA891,SFO,DEN,1579,Business,807
C_0217,2022-06-02,AA531,ATL,CLT,695,Business,3625
C_0240,2022-07-18,AA586,DEN,LAX,738,Economy,2594
C_0240,2022-02-21,AA705,LAX,SFO,583,Economy,3059
C_0221,2022-09-17,AA528,CLT,ATL,1314,Economy,1360
C_0270,2022-02-28,AA368,SFO,CLT,1662,Economy,2047
C_0028,2022-03-13,AA808,DEN,LAX,1789,Business,4257
C_0286,2022-05-28,AA636,ORD,SFO,565,Economy,1691
C_0335,2022-12-15,AA247,ORD,LAX,1913,Economy,2221
C_0054,2022-03-04,AA217,DEN,ATL,1009,Economy,4798
C_0443,2022-11-06,AA949,SFO,DFW,214,Economy,3215
C_0213,2022-08-31,AA466,DEN,SFO,976,Economy,4766
C_0396,2022-11-26,AA949,DFW,LAX,982,Business,2937
C_0370,2022-04-17,AA165,JFK,ORD,1713,First,2248
C_0120,2022-08-14,AA912,ATL,LAX,606,Business,4405
C_0075,2022-11-09,AA469,DFW,DEN,1291,First,4154
C_0423,2022-08-06,AA274,LAX,ATL,1820,First,1093
C_0070,2022-08-29,AA930,DEN,JFK,1721,Economy,1287
C_0323,2022-09-16,AA687,LAX,LAX,729,Economy,4348
C_0233,2022-09-19,AA594,LAX,DFW,1042,Business,2509
C_0271,2022-01-05,AA213,DFW,ORD,1822,Economy,3800
C_0482,2022-09-18,AA210,ATL,ORD,1678,Economy,3133
C_0132,2022-02-23,AA860,SFO,JFK,1078,Economy,2481
C_0098,2022-02-16,AA538,ORD,CLT,1741,Economy,272
C_0102,2022-08-03,AA814,JFK,DEN,806,Economy,1580
C_0428,2022-06-26,AA246,CLT,JFK,1945,Economy,683
C_0167,2022-01-09,AA134,ORD,DEN,1154,Economy,1229
C_0105,2022-04-09,AA408,ATL,LAX,1320,Business,3981
C_0454,2022-01-20,AA637,CLT,ATL,904,Economy,3979
C_0086,2022-08-29,AA849,ORD,DFW,,Business,2031
C_0037,2022-03-02,AA113,DEN,ORD,698,Economy,2220
C_0442,2022-06-27,AA473,DEN,JFK,1459,Economy,978
C_0160,2022-12-04,AA656,DFW,DFW,1648,Economy,3675
C_0123,2022-03-03,AA527,LAX,DEN,1041,Economy,4923
C_0412,2022-05-25,AA827,CLT,ATL,1380,Economy,3477
C_0474,2022-08-04,AA332,ATL,ORD,677,Business,609
C_0132,2022-01-03,AA804,ATL,ORD,674,Business,1259
C_0266,2022-06-09,AA662,ORD,DEN,592,First,2509
C_0283,2022-08-15,AA986,DFW,ATL,56,Economy,1800
C_0340,2022-09-26,AA825,ORD,ORD,1999,Economy,4743
C_0420,2022-04-30,AA762,ORD,ATL,1003,Economy,2433
C_0261,2022-03-30,AA539,ATL,ORD,564,Economy,1852
C_0465,2022-11-25,AA601,ORD,LAX,1892,Economy,1497
C_0434,2022-03-09,AA374,LAX,DEN,804,Economy,551
C_0416,2022-12-23,AA949,ORD,ATL,1641,Economy,3422
C_0355,2022-04-08,AA175,CLT,DFW,122,Economy,2631
C_0407,2022-09-24,AA538,LAX,CLT,59,Economy,664
C_0461,2022-04-15,AA831,ATL,LAX,1646,Economy,2713
C_0189,2022-11-19,AA959,DFW,SFO,611,Economy,3366
C_0385,2022-05-03,AA798,DEN,DFW,171,Business,2409
C_0031,2022-01-29,AA388,CLT,DEN,736,Economy,755
C_0275,2022-05-17,AA639,LAX,ORD,562,Economy,499
C_0471,2022-07-14,AA990,DFW,SFO,1039,Economy,4066
C_0310,2022-08-14,AA791,DFW,DFW,490,Economy,555
C_0384,2022-11-28,AA352,LAX,LAX,1111,Business,763
C_0418,2022-06-19,AA225,ATL,SFO,751,Business,4209
C_0132,2022-01-09,AA276,JFK,SFO,640,Economy,1222
C_0176,2022-02-09,AA136,DFW,ATL,1418,Economy,1390
C_0304,2022-01-25,AA509,DFW,JFK,1411,First,3410
C_0049,2022-09-18,AA710,ATL,DFW,1775,Economy,2104
C_0444,2022-08-14,AA709,ATL,JFK,1257,Business,2236
C_0373,2022-05-04,AA226,ORD,DEN,116,Economy,1226
C_0172,2022-02-07,AA582,ATL,DFW,66,Economy,455
C_0418,2022-11-24,AA267,DFW,DFW,1456,Business,2618
C_0478,2022-09-08,AA691,LAX,ATL,417,Economy,2763
C_0312,2022-06-25,AA393,JFK,ORD,953,Economy,3151
C_0330,2022-03-31,AA944,SFO,LAX,,Economy,469
C_0006,2022-02-06,AA737,ORD,LAX,1570,Economy,1127
C_0076,2022-11-12,AA442,SFO,LAX,1881,Business,263
C_0204,2022-06-25,AA409,LAX,CLT,770,Economy,4755
C_0369,2022-10-11,AA761,JFK,DEN,1418,Economy,1242
C_0382,2022-03-22,AA627,JFK,SFO,1007,Business,4388
C_0210,2022-04-24,AA639,JFK,ORD,1626,Economy,1009
C_0036,2022-02-09,AA518,DEN,JFK,957,Economy,2241
C_0419,2022-10-28,AA543,LAX,LAX,1038,Business,3288
C_0281,2022-08-12,AA784,CLT,CLT,522,First,1846
C_0177,2022-11-14,AA657,ORD,JFK,164,Economy,687
C_0055,2022-12-15,AA939,ORD,ORD,149,Economy,3281
C_0169,2022-04-25,AA335,JFK,DEN,1958,Business,1947
C_0313,2022-07-05,AA538,LAX,ORD,487,Business,948
C_0406,2022-11-19,AA313,DEN,ATL,1418,Business,4037
C_0478,2022-02-25,AA184,JFK,SFO,398,Economy,727
C_0428,2022-02-09,AA893,ATL,LAX,188,Economy,1367
C_0413,2022-12-20,AA843,CLT,DEN,877,Economy,4849
C_0327,2022-02-09,AA184,SFO,ATL,373,Business,4810
C_0048,2022-12-13,AA588,ORD,LAX,895,Business,3741
C_0104,2022-08-25,AA164,SFO,ORD,1375,,4672
C_0003,2022-10-16,AA745,DFW,ORD,343,,3939
C_0085,2022-09-19,AA762,JFK,CLT,1602,Economy,683
C_0173,2022-08-04,AA726,ATL,DFW,1907,First,651
C_0276,2022-05-27,AA163,ORD,DFW,1017,Economy,4269
C_0329,2022-12-02,AA442,SFO,ORD,1365,Economy,4597
C_0233,2022-06-17,AA974,CLT,ORD,123,Economy,3333
C_0164,2022-04-02,AA451,DEN,JFK,1848,Economy,1973
C_0060,2022-12-19,AA257,LAX,CLT,533,Economy,1198
C_0078,2022-02-28,AA688,ORD,SFO,65,Business,2265
C_0018,2022-02-28,AA590,CLT,JFK,1599,Business,597
C_0097,2022-10-31,AA757,SFO,SFO,1409,Economy,2003
C_0499,2022-06-18,AA954,LAX,ATL,842,Economy,2351
C_0066,2022-09-26,AA562,SFO,DFW,1946,Business,2146
C_0485,2022-12-29,AA324,LAX,DFW,565,Economy,3917
C_0031,2022-02-14,AA412,DEN,CLT,974,Economy,3615
C_0470,2022-12-11,AA714,DEN,ORD,1200,First,1594
C_0238,2022-06-30,AA958,JFK,ORD,873,Business,4328
C_0265,2022-06-19,AA912,JFK,ATL,567,Business,2621
C_0148,2022-12-22,AA565,ORD,DEN,178,Economy,4119
C_0148,2022-07-10,AA187,DEN,DEN,560,Economy,3283
C_0047,2022-06-04,AA982,ATL,CLT,472,Economy,2988
C_0244,2022-07-07,AA402,SFO,DEN,434,Economy,2044
C_0257,2022-01-07,AA779,SFO,DFW,1956,Business,2004
C_0478,2022-05-13,AA534,SFO,JFK,281,Economy,1089
C_0083,2022-08-23,AA781,ORD,DEN,1008,Business,2703
C_0356,2022-02-14,AA234,SFO,LAX,874,Economy,2093
C_0142,2022-11-10,AA149,DFW,CLT,1268,Economy,1866
C_0129,2022-09-06,AA531,LAX,ATL,114,First,4544
C_0453,2022-01-31,AA439,SFO,DEN,882,Economy,3265
C_0010,2022-01-23,AA446,CLT,LAX,664,Economy,3841
C_0457,2022-06-09,AA745,LAX,DEN,1350,Economy,3275
C_0177,2022-12-29,AA446,JFK,JFK,1743,,1459
C_0398,2022-06-07,AA748,SFO,JFK,1297,Economy,2420
C_0444,2022-02-08,AA344,CLT,DEN,850,Economy,2618
C_0487,2022-03-23,nan,ATL,CLT,327,Economy,3038
C_0210,2022-12-22,AA924,CLT,CLT,1767,Business,2996
C_0042,2022-09-15,AA898,DEN,LAX,415,Economy,986
C_0124,2022-07-25,AA632,DEN,ATL,565,Economy,3567
C_0187,2022-03-18,AA189,JFK,LAX,1288,Economy,2647
C_0025,2022-01-12,AA395,DFW,ATL,488,Economy,3329
C_0164,2022-10-22,AA211,ORD,DEN,477,Economy,2098
C_0351,2022-08-12,AA912,ORD,ATL,778,Economy,4703
C_0494,2022-01-13,AA688,ATL,ORD,445,Economy,3784
C_0035,2022-02-15,AA276,JFK,DFW,1282,Business,4359
C_0253,2022-06-04,AA442,JFK,SFO,1574,First,4149
C_0475,2022-04-23,AA759,DFW,DFW,1536,Business,2667
C_0247,2022-08-21,AA200,SFO,JFK,635,Economy,2393
C_0470,2022-01-17,AA857,ORD,ORD,1300,Economy,216
C_0395,2022-12-26,AA728,SFO,DFW,424,First,3222
C_0010,2022-08-11,AA703,JFK,DEN,1573,Economy,1466
C_0264,2022-12-20,AA500,SFO,ATL,997,Business,678
C_0105,2022-07-07,AA127,DEN,ATL,142,Economy,4496
C_0220,2022-12-10,AA636,ATL,LAX,1533,Economy,4177
C_0255,2022-12-31,AA157,ORD,LAX,1650,Business,3744
C_0407,2022-06-12,AA597,DFW,CLT,370,Business,4474
C_0134,2022-11-22,AA396,ATL,ATL,1083,Business,4748
C_0206,2022-03-15,AA233,LAX,CLT,963,First,685
C_0124,2022-08-21,AA430,DEN,DEN,1376,Economy,4288
C_0216,2022-08-12,AA348,DFW,ATL,1395,Economy,4873
C_0064,2022-11-15,AA649,CLT,LAX,1890,First,537
C_0457,2022-03-01,AA174,ATL,DFW,1529,Economy,1060
C_0302,2022-12-01,AA753,JFK,CLT,1351,Economy,2203
C_0360,2022-08-10,AA933,LAX,CLT,1671,Economy,1671
C_0038,2022-02-06,AA267,DFW,JFK,1611,Economy,2242
C_0248,2022-10-05,AA870,JFK,LAX,1803,Economy,3628
C_0153,2022-07-15,AA602,DEN,DEN,1466,Economy,3320
C_0486,2022-12-18,AA984,CLT,CLT,966,Business,1719
C_0222,2022-08-30,AA454,LAX,DFW,144,Business,901
C_0342,2022-11-20,AA324,ORD,DFW,1829,Economy,4588
C_0258,2022-08-07,AA763,CLT,DFW,1008,Economy,4235
C_0473,2022-07-11,AA630,JFK,ORD,1180,Economy,3944
C_0024,2022-01-17,AA245,ATL,ORD,1463,Economy,1373
C_0357,2022-01-12,AA340,SFO,SFO,1833,Economy,1805
C_0067,2022-07-12,AA983,DFW,DFW,1599,Economy,2079
C_0249,2022-01-22,AA992,LAX,CLT,1746,Economy,3593
C_0235,2022-04-30,AA443,JFK,DEN,120,Economy,2324
C_0090,2022-07-29,AA848,ORD,ATL,713,Economy,4842
C_0094,2022-11-02,AA134,SFO,DEN,1018,Economy,1646
C_0349,2022-09-27,AA801,DFW,ORD,636,Economy,3506
C_0327,2022-07-11,AA100,DFW,LAX,1449,Economy,3601
C_0189,2022-06-24,AA252,JFK,CLT,776,Economy,3983
C_0137,2022-10-12,AA528,ORD,SFO,417,First,2572
C_0173,2022-07-23,AA607,DEN,ORD,100,,350
C_0478,2022-06-13,AA225,SFO,ATL,1971,Business,1859
C_0016,2022-09-08,AA590,DEN,JFK,1216,Economy,1078
C_0375,2022-08-15,AA581,LAX,SFO,1492,Business,2519
C_0364,2022-01-07,AA444,JFK,ORD,1621,Economy,3083
C_0232,2022-01-29,AA837,SFO,DEN,1573,Business,4195
C_0398,2022-02-02,AA320,LAX,SFO,1959,Economy,2615
C_0410,2022-05-14,AA822,CLT,CLT,1037,Business,1715
C_0174,2022-03-20,AA124,DEN,DEN,1240,Economy,3587
C_0101,2022-02-27,AA627,CLT,DFW,1821,Economy,789
C_0186,2022-01-26,AA281,CLT,DFW,309,Business,787
C_0458,2022-08-14,AA598,SFO,DFW,1265,Economy,2819
C_0030,2022-10-12,AA940,DFW,SFO,1275,First,1395
C_0470,2022-01-04,AA740,LAX,JFK,1847,Economy,4553
C_0380,2022-04-09,AA141,CLT,ATL,1258,Economy,2526
C_0312,2022-02-08,AA580,ORD,CLT,207,Business,2805
C_0350,2022-09-28,AA947,ATL,SFO,1831,Economy,2738
C_0288,2022-10-12,AA847,DEN,LAX,1695,,765
C_0078,2022-06-06,AA971,DEN,CLT,148,Business,1956
C_0023,2022-03-16,AA538,ORD,DEN,290,Business,4275
C_0017,2022-10-15,AA501,SFO,DEN,1564,First,1560
C_0122,2022-05-10,AA645,SFO,SFO,251,Economy,2768
C_0228,2022-06-24,AA444,SFO,SFO,683,Economy,2573
C_0477,2022-03-25,AA992,LAX,ATL,1582,Economy,1395
C_0408,2022-01-22,AA144,JFK,JFK,1702,Economy,2331
C_0175,2022-01-27,AA745,CLT,SFO,1169,Business,3088
C_0395,2022-07-14,AA120,DFW,DFW,795,Economy,1767
C_0041,2022-12-03,AA733,ATL,ATL,539,Economy,3610
C_0015,2022-08-24,AA169,JFK,LAX,628,Economy,2567
C_0214,2022-04-02,AA963,JFK,DFW,1961,Business,3543
C_0091,2022-01-21,AA972,ORD,LAX,1291,First,3297
C_0052,2022-10-30,AA147,LAX,ORD,576,Economy,1460
C_0418,2022-12-23,AA590,DEN,LAX,322,Economy,1533
C_0316,2022-03-25,AA650,DEN,DFW,1292,Business,4528
C_0057,2022-09-19,AA386,ORD,ORD,835,Economy,4844
C_0289,2022-05-27,AA109,LAX,DFW,1956,Economy,3536
C_0149,2022-09-14,AA641,ORD,DEN,1732,Economy,3284
C_0408,2022-02-27,AA855,DEN,DFW,1405,Economy,3587
C_0020,2022-01-15,AA373,JFK,ORD,1929,Economy,4913
C_0369,2022-06-11,AA699,DFW,LAX,502,Business,2631
C_0324,2022-06-12,AA855,CLT,DEN,1225,Economy,1216
C_0101,2022-11-16,AA480,SFO,JFK,,Economy,841
C_0357,2022-10-08,AA428,LAX,JFK,865,First,4262
C_0188,2022-10-07,AA578,CLT,CLT,463,Business,515
C_0430,2022-01-12,AA114,ATL,JFK,1600,Economy,2503
C_0033,2022-10-01,AA615,ATL,JFK,480,Economy,640
C_0031,2022-09-28,AA290,JFK,ATL,428,Economy,1338
C_0162,2022-07-27,AA267,ORD,JFK,1047,Economy,1114
C_0278,2022-01-27,AA620,ORD,ORD,944,Economy,2503
C_0362,2022-03-13,AA720,DEN,SFO,477,Economy,4342
C_0286,2022-03-01,AA236,JFK,JFK,1939,Economy,3621
C_0005,2022-05-25,AA253,DEN,DFW,1996,Economy,2278
C_0169,2022-04-03,AA487,DEN,SFO,1157,Economy,4350
C_0173,2022-11-05,AA308,ATL,JFK,241,Economy,2400
C_0215,2022-01-08,AA371,DEN,SFO,90,Economy,4751
C_0317,2022-03-20,AA242,CLT,LAX,1937,Economy,235
C_0117,2022-01-27,AA710,SFO,ORD,1909,Economy,1017
C_0255,2022-06-23,AA988,DEN,ORD,1846,Economy,2146
C_0269,2022-02-19,AA919,ATL,CLT,1382,Economy,4156
C_0252,2022-07-18,AA168,SFO,SFO,1451,Economy,4551
C_0393,2022-12-15,AA346,ORD,CLT,185,Economy,2425
C_0206,2022-06-30,AA360,LAX,DEN,1863,Business,3525
C_0209,2022-01-24,AA887,DFW,ATL,155,First,707
C_0163,2022-11-12,AA178,DEN,DFW,568,Economy,3945
C_0274,2022-02-15,AA757,CLT,SFO,1991,First,4316
C_0383,2022-01-15,AA722,SFO,ORD,863,Economy,4077
C_0140,2022-06-02,AA869,LAX,CLT,1615,Economy,659
C_0375,2022-08-10,AA704,ATL,LAX,175,First,-100
C_0169,2022-07-25,AA624,LAX,JFK,1430,Economy,4295
C_0144,2022-09-30,AA871,DFW,ORD,449,Economy,2236
C_0222,2022-08-24,AA720,CLT,LAX,128,Economy,2877
C_0269,2022-12-06,AA429,LAX,JFK,438,Economy,1944
C_0380,2022-08-16,AA288,CLT,ATL,1652,Economy,3183
C_0402,2022-01-09,AA194,SFO,ORD,1608,Economy,2558
C_0076,2022-06-15,AA716,LAX,CLT,1774,Economy,1431
C_0118,2022-11-15,AA107,CLT,ORD,123,Economy,1377
C_0098,2022-08-02,AA166,LAX,SFO,1078,Economy,961
C_0435,2022-04-27,AA595,LAX,SFO,1992,First,4978
C_0033,2022-12-10,AA290,JFK,LAX,1536,Business,2554
C_0454,2022-03-13,AA465,DEN,CLT,131,Economy,4914
C_0338,2022-03-05,AA867,ATL,DEN,,Economy,3926
C_0067,2022-07-24,AA620,DFW,SFO,825,Business,1743
C_0310,2022-07-28,AA216,ATL,DFW,1040,,3877
C_0006,2022-03-13,AA366,JFK,ATL,1478,Economy,2133
C_0292,2022-10-04,AA710,JFK,DFW,1587,Economy,3368
C_0241,2022-10-01,AA584,SFO,ORD,327,Business,3761
C_0055,2022-11-16,AA608,JFK,DFW,889,Economy,4302
C_0383,2022-12-04,AA397,DEN,JFK,1928,Economy,4057
C_0434,2022-04-05,AA263,JFK,ATL,USD 736,,4217
C_0470,2022-06-15,AA475,LAX,DFW,1657,Economy,4644
C_0071,2022-02-01,AA752,ATL,JFK,1141,Economy,3164
C_0094,2022-01-11,AA367,ORD,LAX,1393,Economy,1230
C_0450,2022-10-28,nan,DFW,DFW,655,Economy,2747
C_0480,2022-08-05,AA173,JFK,ATL,68,Economy,2722
C_0143,2022-10-16,AA607,ATL,JFK,689,Economy,4819
C_0022,2022-04-12,AA172,SFO,DFW,1416,Business,2075
C_0049,2022-09-24,AA407,JFK,LAX,1667,Business,789
C_0422,2022-08-02,AA298,DEN,DFW,1839,Economy,2480
C_0136,2022-06-28,nan,JFK,JFK,1806,,3301
C_0392,2022-03-29,AA857,JFK,DFW,1416,Economy,2614
C_0231,2022-02-10,AA923,CLT,ATL,146,Economy,4097
C_0100,2022-03-17,AA671,CLT,ORD,1125,Business,3878
C_0468,2022-02-15,AA890,JFK,CLT,224,Economy,2043
C_0293,2022-06-09,AA714,SFO,CLT,1411,Economy,4351
C_0200,2022-03-21,AA907,CLT,JFK,1767,Business,2138
C_0334,2022-11-06,AA931,JFK,JFK,1426,First,2394
C_0468,2022-03-27,AA586,DFW,JFK,1464,Economy,4659
C_0121,2022-04-02,AA952,ATL,JFK,1188,Economy,452
C_0227,2022-05-28,AA250,CLT,DFW,397,Economy,1666
C_0409,2022-06-10,AA768,CLT,ATL,50,Business,935
C_0466,2022-07-21,AA305,DEN,CLT,112,Business,539
C_0438,2022-08-30,AA278,JFK,LAX,1833,Economy,3787
C_0239,2022-12-19,AA296,JFK,CLT,1816,Economy,1576
C_0277,2022-01-02,AA834,JFK,ATL,275,Economy,4919
C_0101,2022-08-13,AA188,JFK,JFK,472,Economy,904
C_0383,2022-10-16,AA898,CLT,DEN,1092,Economy,3924
C_0495,2022-08-21,AA533,LAX,DFW,80,Economy,4618
C_0187,2022-03-18,AA887,LAX,DEN,894,Economy,3108
C_0159,2022-04-26,AA847,ORD,DFW,682,Business,2174
C_0006,2022-06-03,AA282,JFK,JFK,73,Economy,1668
C_0170,2022-04-13,AA308,ORD,DFW,886,Economy,2342
C_0375,2022-07-13,AA592,DFW,JFK,1032,Economy,752
C_0180,2022-06-15,AA229,ORD,ATL,1284,Business,3691
C_0431,2022-12-25,AA764,ATL,SFO,210,Economy,989
C_0212,2022-03-31,AA112,LAX,ORD,1328,First,1373
C_0412,2022-06-23,nan,LAX,DFW,1644,Economy,752
C_0489,2022-05-02,AA970,JFK,JFK,163,First,3622
C_0164,2022-05-23,AA831,CLT,DEN,553,Business,4411
C_0128,2022-04-16,AA205,JFK,JFK,1745,Economy,831
C_0296,2022-11-01,AA474,DFW,DEN,1004,First,469
C_0218,2022-12-26,AA681,DEN,CLT,1293,Economy,1060
C_0141,2022-11-13,AA806,DFW,DFW,406,Economy,490
C_0433,2022-05-03,AA797,ATL,LAX,218,Economy,1657
C_0132,2022-01-09,AA198,JFK,DEN,1597,Economy,829
C_0354,2022-09-19,AA693,JFK,JFK,1018,Business,674
C_0251,2022-03-14,AA686,DFW,DFW,291,Business,4832
C_0378,2022-12-25,AA985,DFW,JFK,1448,Economy,4280
C_0101,2022-08-11,AA951,DFW,LAX,188,Economy,4980
C_0320,2022-02-10,AA291,LAX,ORD,146,Economy,1960
C_0098,2022-07-23,AA424,ORD,SFO,USD 557,Economy,3282
C_0336,2022-09-21,AA825,ORD,SFO,1255,Economy,4908
C_0279,2022-11-24,AA926,JFK,LAX,1130,First,4174
C_0186,2022-06-27,AA566,LAX,ATL,1115,Economy,3598
C_0343,2022-12-14,AA993,DFW,DFW,915,Economy,2523
C_0143,2022-11-14,AA466,JFK,LAX,1784,Business,3761
C_0345,2022-03-25,AA417,LAX,ORD,592,Economy,2592
C_0349,2022-11-14,AA243,ATL,JFK,741,Economy,4044
C_0356,2022-04-21,AA483,DEN,DFW,1075,Economy,2615
C_0383,2022-09-08,AA315,LAX,CLT,1361,Economy,4004
C_0079,2022-01-07,AA460,SFO,DEN,1211,First,1824
C_0357,2022-03-25,AA423,JFK,LAX,1690,Economy,1708
C_0355,2022-07-27,AA114,CLT,CLT,1585,Economy,4310
C_0430,2022-11-10,AA316,ORD,CLT,953,Economy,203
C_0039,2022-01-22,AA591,SFO,ORD,779,Economy,3647
C_0303,2022-01-03,AA646,DFW,CLT,1295,Business,2780
C_0037,2022-05-07,AA282,DEN,LAX,380,First,3991
C_0425,2022-10-24,AA369,CLT,ATL,666,Business,1360
C_0348,2022-07-07,AA566,ATL,SFO,453,Economy,1033
C_0429,2022-12-28,AA969,CLT,SFO,557,Economy,2198
C_0286,2022-01-14,AA711,DEN,DFW,1989,Economy,1402
C_0455,2022-01-12,AA618,CLT,JFK,1200,Economy,2375
C_0324,2022-03-28,AA641,DEN,ORD,1338,Economy,1581
C_0007,2022-01-12,AA566,LAX,LAX,1785,Economy,4373
C_0353,2022-01-25,AA404,JFK,DFW,1837,First,2988
C_0303,2022-10-28,AA243,CLT,LAX,1088,Economy,3021
